192.168.1.98 - - [16/Jan/2025:15:28:42 +0300] "GET /api/complectations HTTP/1.1" 404 396 "-" "PostmanRuntime/7.42.0" "-"
192.168.1.98 - - [16/Jan/2025:15:37:03 +0300] "GET /api/trafic/companies HTTP/1.1" 200 144 "http://192.168.1.130:8080/" "Mozilla/5.0 (X11; Linux x86_64; rv:134.0) Gecko/20100101 Firefox/134.0" "-"
192.168.1.98 - - [16/Jan/2025:15:37:03 +0300] "GET /api/trafic/chanels HTTP/1.1" 200 4337 "http://192.168.1.130:8080/" "Mozilla/5.0 (X11; Linux x86_64; rv:134.0) Gecko/20100101 Firefox/134.0" "-"
192.168.1.98 - - [16/Jan/2025:15:37:03 +0300] "OPTIONS /api/trafic/users/1/15 HTTP/1.1" 204 0 "http://192.168.1.130:8080/" "Mozilla/5.0 (X11; Linux x86_64; rv:134.0) Gecko/20100101 Firefox/134.0" "-"
192.168.1.98 - - [16/Jan/2025:15:37:03 +0300] "GET /api/trafic/appeals/1 HTTP/1.1" 200 455 "http://192.168.1.130:8080/" "Mozilla/5.0 (X11; Linux x86_64; rv:134.0) Gecko/20100101 Firefox/134.0" "-"
192.168.1.98 - - [16/Jan/2025:15:37:03 +0300] "GET /api/trafic/users/1/15 HTTP/1.1" 200 974 "http://192.168.1.130:8080/" "Mozilla/5.0 (X11; Linux x86_64; rv:134.0) Gecko/20100101 Firefox/134.0" "-"
192.168.1.98 - - [16/Jan/2025:15:37:08 +0300] "OPTIONS /api/trafic/14405 HTTP/1.1" 204 0 "http://192.168.1.130:8080/" "Mozilla/5.0 (X11; Linux x86_64; rv:134.0) Gecko/20100101 Firefox/134.0" "-"
192.168.1.98 - - [16/Jan/2025:15:37:08 +0300] "OPTIONS /api/tasklist/overdue HTTP/1.1" 204 0 "http://192.168.1.130:8080/" "Mozilla/5.0 (X11; Linux x86_64; rv:134.0) Gecko/20100101 Firefox/134.0" "-"
192.168.1.98 - - [16/Jan/2025:15:37:08 +0300] "GET /api/tasklist/overdue HTTP/1.1" 200 71 "http://192.168.1.130:8080/" "Mozilla/5.0 (X11; Linux x86_64; rv:134.0) Gecko/20100101 Firefox/134.0" "-"
192.168.1.98 - - [16/Jan/2025:15:37:09 +0300] "PATCH /api/trafic/14405 HTTP/1.1" 200 715 "http://192.168.1.130:8080/" "Mozilla/5.0 (X11; Linux x86_64; rv:134.0) Gecko/20100101 Firefox/134.0" "-"
192.168.1.98 - - [16/Jan/2025:15:37:09 +0300] "OPTIONS /api/client/types HTTP/1.1" 204 0 "http://192.168.1.130:8080/" "Mozilla/5.0 (X11; Linux x86_64; rv:134.0) Gecko/20100101 Firefox/134.0" "-"
192.168.1.98 - - [16/Jan/2025:15:37:09 +0300] "OPTIONS /api/trafic/zones HTTP/1.1" 204 0 "http://192.168.1.130:8080/" "Mozilla/5.0 (X11; Linux x86_64; rv:134.0) Gecko/20100101 Firefox/134.0" "-"
192.168.1.98 - - [16/Jan/2025:15:37:09 +0300] "OPTIONS /api/trafic/sexlist HTTP/1.1" 204 0 "http://192.168.1.130:8080/" "Mozilla/5.0 (X11; Linux x86_64; rv:134.0) Gecko/20100101 Firefox/134.0" "-"
